117.9 1.685817E+03 
118.144 1.722712E+03 
118.389 1.697762E+03 
118.633 1.697396E+03 
118.877 1.687449E+03 
119.121 1.688529E+03 
119.365 1.705651E+03 
119.609 1.673639E+03 
119.853 1.682542E+03 
120.097 1.63689E+03 
120.341 1.682632E+03 
120.585 1.687188E+03 
120.83 1.641676E+03 
121.074 1.658786E+03 
121.318 1.661755E+03 
121.562 1.6555E+03 
121.806 1.689827E+03 
122.05 1.645952E+03 
122.294 1.640348E+03 
122.538 1.657805E+03 
122.782 1.641165E+03 
123.026 1.656415E+03 
123.271 1.654806E+03 
123.515 1.635051E+03 
123.759 1.643561E+03 
124.003 1.639888E+03 
124.247 1.619131E+03 
124.491 1.617507E+03 
124.735 1.611487E+03 
124.979 1.604927E+03 
125.223 1.616113E+03 
125.467 1.623329E+03 
125.712 1.615904E+03 
125.956 1.613314E+03 
126.2 1.603583E+03 
126.444 1.588085E+03 
126.688 1.615923E+03 
126.932 1.590363E+03 
127.176 1.60076E+03 
127.42 1.575887E+03 
127.664 1.583205E+03 
127.908 1.58785E+03 
128.153 1.59024E+03 
128.397 1.614211E+03 
128.641 1.563659E+03 
128.885 1.586734E+03 
129.129 1.576846E+03 
129.373 1.565188E+03 
129.617 1.595908E+03 
129.861 1.579055E+03 
130.105 1.574135E+03 
130.349 1.573587E+03 
130.594 1.551552E+03 
130.838 1.561392E+03 
131.082 1.610952E+03 
131.326 1.6126E+03 
131.57 1.615559E+03 
131.814 1.61285E+03 
132.058 1.618525E+03 
132.302 1.61031E+03 
132.546 1.590992E+03 
132.79 1.591781E+03 
133.035 1.620737E+03 
133.279 1.604901E+03 
133.523 1.598429E+03 
133.767 1.590855E+03 
134.011 1.620682E+03 
134.255 1.619019E+03 
134.499 1.643698E+03 
134.743 1.636573E+03 
134.987 1.619367E+03 
135.231 1.679866E+03 
135.476 1.69287E+03 
135.72 1.668052E+03 
135.964 1.661931E+03 
136.208 1.6489E+03 
136.452 1.650534E+03 
136.696 1.651861E+03 
136.94 1.656925E+03 
137.184 1.631355E+03 
137.428 1.638385E+03 
137.672 1.638882E+03 
137.917 1.635674E+03 
138.161 1.637046E+03 
138.405 1.624388E+03 
138.649 1.630354E+03 
138.893 1.616179E+03 
139.137 1.622557E+03 
139.381 1.627425E+03 
139.625 1.604497E+03 
139.869 1.597139E+03 
140.113 1.604415E+03 
140.358 1.592959E+03 
140.602 1.599414E+03 
140.846 1.591571E+03 
141.09 1.603574E+03 
141.334 1.589843E+03 
