49 808.278
73 699.414
98 617.432
122 589.495
146 579.896
171 575.846
195 572.835
220 569.172
244 568.174
269 571.613
293 576.184
317 577.978
342 575.777
366 576.734
391 579.613
415 582.663
439 582.092
464 582.781
488 584.167
513 584.967
537 585.687
561 587.531
586 590.083
610 591.293
635 591.144
659 592.648
683 596.056
708 599.611
732 601.122
757 603.059
781 607.855
806 612.93
830 617.287
854 620.985
879 626.475
903 635.832
928 644.557
952 651.175
976 657.182
1001 666.636
1025 679.14
1050 690.122
1074 700.489
1098 712.998
1123 728.599
1147 743.008
1172 755.696
1196 770.997
1221 787.978
1245 805.413
1269 821.34
1294 837.595
1318 855.895
1343 872.106
1367 890.036
1391 908.225
1416 926.729
1440 943.155
1465 959.96
1489 976.429
1513 992.056
1538 1.011008E+03
1562 1.024173E+03
1587 1.037579E+03
1611 1.049858E+03
1635 1.064263E+03
1660 1.075425E+03
1684 1.086593E+03
1709 1.095439E+03
1733 1.104709E+03
1758 1.112769E+03
1782 1.117982E+03
1806 1.121855E+03
1831 1.127549E+03
1855 1.134424E+03
1880 1.139021E+03
1904 1.138707E+03
1928 1.140356E+03
1953 1.143686E+03
1977 1.147341E+03
2002 1.146551E+03
2026 1.149468E+03
2050 1.156523E+03
2075 1.160247E+03
2099 1.162129E+03
2124 1.165649E+03
2148 1.176528E+03
2172 1.185323E+03
2197 1.192176E+03
2221 1.203247E+03
2246 1.21663E+03
2270 1.231214E+03
2295 1.243313E+03
2319 1.259313E+03
2343 1.282191E+03
2368 1.299213E+03
2392 1.31985E+03
2417 1.34642E+03
2441 1.375312E+03
2465 1.402674E+03
2490 1.439461E+03
2514 1.471983E+03
2539 1.504101E+03
2563 1.539042E+03
2587 1.583965E+03
2612 1.624831E+03
2636 1.663497E+03
2661 1.701561E+03
2685 1.745843E+03
2710 1.789865E+03
2734 1.830113E+03
2758 1.865766E+03
2783 1.909896E+03
2807 1.95458E+03
2832 1.995579E+03
2856 2.02893E+03
2880 2.065228E+03
2905 2.102788E+03
2929 2.136539E+03
2954 2.166285E+03
2978 2.198555E+03
3002 2.227445E+03
3027 2.255915E+03
3051 2.278429E+03
3076 2.29347E+03
3100 2.316477E+03
3124 2.332297E+03
3149 2.344176E+03
3173 2.35814E+03
3198 2.368549E+03
3222 2.372378E+03
3247 2.382406E+03
3271 2.389052E+03
3295 2.395222E+03
3320 2.391677E+03
3344 2.385268E+03
3369 2.393094E+03
3393 2.380193E+03
3417 2.379788E+03
3442 2.364176E+03
3466 2.365992E+03
3491 2.363914E+03
3515 2.374571E+03
3539 2.378358E+03
3564 2.381415E+03
3588 2.39294E+03
3613 2.418551E+03
3637 2.436524E+03
3662 2.463046E+03
3686 2.498819E+03
3710 2.521274E+03
3735 2.556448E+03
3759 2.620825E+03
3784 2.687019E+03
3808 2.75354E+03
3832 2.81904E+03
3857 2.902831E+03
3881 2.968128E+03
3906 3.056017E+03
3930 3.15995E+03
3954 3.261604E+03
